-0.20	-0.22	-9.83	0.06	-0.12	0.00	347365.25
-0.20	-0.22	-9.73	0.06	0.00	-0.06	347365.28
-0.20	-0.21	-9.79	0.06	0.00	0.06	347365.31
-0.20	-0.21	-9.74	0.00	0.00	0.00	347365.31
-0.21	-0.20	-9.80	0.06	0.00	0.00	347365.34
-0.22	-0.20	-9.72	0.00	-0.06	-0.12	347365.37
-0.22	-0.22	-9.81	0.19	-0.25	-0.12	347365.40
-0.22	-0.23	-9.72	0.06	0.00	0.00	347365.43
-0.20	-0.22	-9.81	-0.12	0.00	0.12	347365.43
-0.21	-0.24	-9.71	0.06	-0.19	-0.06	347365.46
-0.21	-0.19	-9.77	-0.06	0.06	0.00	347365.50
-0.21	-0.22	-9.72	0.00	0.00	0.00	347365.53
-0.20	-0.22	-9.75	0.06	-0.12	0.00	347365.56
-0.20	-0.21	-9.72	0.12	0.00	-0.19	347365.59
-0.21	-0.20	-9.74	0.00	0.00	0.00	347365.59
-0.21	-0.19	-9.70	0.06	0.06	-0.06	347365.62
-0.21	-0.18	-9.77	0.06	0.06	-0.06	347365.65
-0.19	-0.22	-9.73	-0.06	-0.12	0.06	347365.68
-0.20	-0.20	-9.72	0.00	0.06	0.12	347365.71
-0.19	-0.23	-9.71	0.06	0.12	-0.06	347365.75
-0.22	-0.21	-9.73	-0.12	0.00	-0.06	347365.75
-0.21	-0.21	-9.73	-0.06	0.06	-0.06	347365.78
-0.20	-0.20	-9.71	-0.06	-0.19	0.00	347365.81
-0.19	-0.22	-9.81	0.00	0.12	-0.19	347365.84
-0.22	-0.23	-9.73	0.00	-0.19	0.06	347365.87
-0.21	-0.21	-9.83	0.12	-0.06	-0.06	347365.87
-0.22	-0.21	-9.72	0.06	0.00	-0.06	347365.90
-0.20	-0.21	-9.81	0.12	-0.25	0.00	347365.93
-0.21	-0.22	-9.73	0.00	0.06	0.00	347365.96
-0.20	-0.20	-9.82	0.06	-0.12	0.06	347365.96
-0.21	-0.22	-9.73	0.12	-0.06	0.00	347366.03
-0.20	-0.22	-9.77	0.12	-0.19	0.00	347366.06
-0.20	-0.21	-9.71	0.00	0.06	0.00	347366.09
-0.20	-0.21	-9.83	0.12	0.00	-0.06	347366.12
-0.22	-0.22	-9.71	0.12	-0.12	0.00	347366.15
-0.22	-0.22	-9.80	-0.06	0.06	0.06	347366.15
-0.20	-0.20	-9.71	-0.06	0.19	0.00	347366.18
-0.22	-0.22	-9.77	0.00	-0.06	-0.06	347366.21
-0.23	-0.22	-9.71	-0.06	0.00	0.06	347366.25
-0.22	-0.22	-9.75	0.00	0.00	-0.06	347366.28
-0.22	-0.22	-9.70	0.00	-0.06	-0.06	347366.28
-0.19	-0.22	-9.76	0.00	0.00	-0.19	347366.31
-0.21	-0.19	-9.74	0.06	0.00	0.00	347366.34
-0.21	-0.21	-9.78	0.06	-0.12	0.06	347366.37
-0.21	-0.21	-9.69	0.19	-0.06	0.12	347366.40
-0.20	-0.21	-9.74	0.00	0.12	-0.12	347366.43
-0.21	-0.21	-9.74	0.00	0.12	-0.06	347366.46
-0.20	-0.18	-9.70	0.06	0.06	0.00	347366.46
-0.22	-0.21	-9.73	0.00	0.00	-0.12	347366.50
-0.21	-0.22	-9.73	-0.06	0.06	0.00	347366.53
-0.22	-0.22	-9.79	0.12	0.12	0.00	347366.56
-0.21	-0.22	-9.73	0.06	-0.06	0.00	347366.56
-0.20	-0.21	-9.82	0.06	0.06	0.00	347366.59
-0.22	-0.21	-9.73	0.06	0.12	0.06	347366.62
-0.21	-0.20	-9.81	0.06	-0.25	0.00	347366.65
-0.19	-0.21	-9.70	-0.06	0.12	0.00	347366.68
-0.21	-0.21	-9.81	-0.06	0.00	0.06	347366.68
-0.20	-0.20	-9.74	0.06	0.00	0.12	347366.71
-0.21	-0.22	-9.82	0.06	0.12	0.00	347366.75
-0.21	-0.23	-9.73	-0.06	0.00	0.00	347366.78
-0.23	-0.20	-9.80	0.00	-0.06	0.00	347366.81
-0.21	-0.22	-9.71	0.12	-0.06	-0.06	347366.81
-0.19	-0.22	-9.83	0.00	0.06	-0.06	347366.84
-0.21	-0.21	-9.70	0.00	0.06	0.00	347366.87
-0.22	-0.22	-9.82	0.12	-0.12	-0.12	347366.90
-0.22	-0.20	-9.72	-0.12	-0.06	-0.06	347366.93
-0.21	-0.22	-9.77	0.00	0.00	-0.06	347366.96
-0.22	-0.20	-9.70	0.12	0.00	0.00	347366.96
-0.21	-0.21	-9.73	0.00	-0.12	0.06	347367.00
-0.21	-0.22	-9.68	0.12	0.06	0.00	347367.03
-0.22	-0.21	-9.76	0.00	-0.12	-0.06	347367.06
-0.22	-0.22	-9.73	0.00	-0.06	0.00	347367.09
-0.20	-0.21	-9.77	0.06	0.06	-0.12	347367.09
-0.21	-0.20	-9.71	0.00	0.06	0.00	347367.12
-0.21	-0.21	-9.72	0.00	0.06	0.06	347367.15
-0.20	-0.21	-9.77	0.00	-0.06	-0.06	347367.18
-0.22	-0.22	-9.73	0.12	-0.12	0.00	347367.21
-0.21	-0.21	-9.71	-0.06	0.06	0.06	347367.25
-0.21	-0.22	-9.73	-0.06	0.00	0.00	347367.25
-0.22	-0.21	-9.73	-0.06	0.12	0.06	347367.28
-0.21	-0.22	-9.73	0.00	0.00	0.12	347367.31
-0.21	-0.22	-9.78	0.06	-0.12	0.00	347367.37
-0.20	-0.21	-9.71	-0.12	-0.06	-0.06	347367.40
-0.21	-0.21	-9.82	0.06	0.06	0.06	347367.40
-0.19	-0.18	-9.72	0.12	0.06	-0.06	347367.43
-0.20	-0.20	-9.80	-0.06	0.06	0.06	347367.46
-0.21	-0.20	-9.73	0.19	0.00	-0.06	347367.50
-0.18	-0.20	-9.82	0.06	0.06	-0.12	347367.53
-0.22	-0.22	-9.73	0.06	0.06	0.00	347367.53
-0.21	-0.21	-9.81	0.06	0.00	0.06	347367.56
-0.20	-0.21	-9.71	0.12	-0.12	-0.12	347367.59
-0.21	-0.21	-9.81	0.00	-0.12	-0.06	347367.62
-0.21	-0.21	-9.69	-0.12	0.00	-0.06	347367.65
-0.22	-0.20	-9.81	0.00	0.00	0.06	347367.65
-0.20	-0.22	-9.68	-0.06	0.06	0.12	347367.68
-0.19	-0.23	-9.77	-0.06	0.00	0.00	347367.71
-0.21	-0.20	-9.71	0.06	-0.06	-0.12	347367.75
-0.23	-0.20	-9.78	-0.12	-0.19	-0.12	347367.78
-0.21	-0.22	-9.69	-0.06	0.00	-0.12	347367.81
-0.21	-0.20	-9.77	0.00	-0.06	-0.19	347367.81
-0.20	-0.23	-9.73	-0.12	-0.06	0.06	347367.84
-0.22	-0.20	-9.76	-0.12	-0.06	-0.06	347367.87
-0.20	-0.19	-9.72	-0.19	0.06	0.12	347367.90
-0.21	-0.20	-9.76	0.12	0.06	-0.06	347367.93
-0.22	-0.21	-9.76	0.06	0.00	0.00	347367.96
-0.19	-0.21	-9.73	0.00	0.00	-0.12	347367.96
-0.18	-0.20	-9.69	-0.19	0.06	0.12	347368.00
-0.23	-0.20	-9.73	0.00	0.06	0.00	347368.03
-0.23	-0.21	-9.83	-0.06	-0.19	0.06	347368.06
-0.20	-0.21	-9.73	0.00	-0.12	-0.06	347368.06
-0.21	-0.22	-9.81	-0.19	0.06	0.06	347368.09
-0.21	-0.22	-9.73	-0.06	0.00	0.00	347368.12
-0.22	-0.22	-9.81	-0.19	-0.06	-0.06	347368.15
-0.21	-0.21	-9.71	-0.12	0.06	-0.06	347368.18
-0.20	-0.22	-9.79	0.12	-0.19	0.00	347368.18
-0.20	-0.22	-9.73	-0.06	-0.06	0.06	347368.21
-0.22	-0.22	-9.81	0.00	0.12	-0.06	347368.25
-0.21	-0.21	-9.73	0.00	0.06	-0.06	347368.28
-0.22	-0.23	-9.81	0.06	0.00	-0.06	347368.31
-0.22	-0.22	-9.73	-0.06	0.12	0.06	347368.31
-0.21	-0.21	-9.81	0.06	0.06	0.00	347368.34
-0.22	-0.22	-9.69	0.06	-0.12	-0.06	347368.37
-0.20	-0.19	-9.82	0.00	-0.12	-0.06	347368.40
-0.20	-0.23	-9.70	0.12	0.06	0.00	347368.43
-0.22	-0.22	-9.76	0.06	-0.25	0.00	347368.46
-0.20	-0.21	-9.70	0.06	0.25	-0.12	347368.46
-0.21	-0.22	-9.78	0.00	-0.06	-0.06	347368.50
-0.20	-0.21	-9.72	0.00	0.00	0.00	347368.53
-0.21	-0.20	-9.76	-0.12	0.12	0.00	347368.56
-0.22	-0.22	-9.73	0.12	-0.06	0.00	347368.59
-0.22	-0.22	-9.78	0.06	-0.06	-0.12	347368.62
-0.22	-0.21	-9.71	0.12	-0.06	0.00	347368.62
-0.21	-0.20	-9.71	0.00	0.19	-0.12	347368.68
-0.22	-0.21	-9.75	0.06	-0.06	0.00	347368.71
-0.21	-0.22	-9.71	-0.06	0.31	-0.06	347368.75
-0.20	-0.21	-9.71	-0.06	0.12	0.06	347368.78
-0.20	-0.22	-9.75	-0.12	0.12	-0.06	347368.78
-0.21	-0.22	-9.81	0.06	0.06	0.19	347368.81
-0.19	-0.21	-9.74	-0.06	0.00	0.06	347368.84
-0.21	-0.22	-9.82	0.06	-0.06	0.00	347368.87
-0.20	-0.20	-9.74	-0.12	0.12	0.06	347368.90
-0.22	-0.21	-9.83	0.06	-0.06	0.12	347368.90
-0.21	-0.20	-9.73	-0.06	0.00	0.12	347368.93
-0.20	-0.22	-9.81	0.00	0.06	0.06	347368.96
-0.20	-0.22	-9.76	-0.12	0.00	0.06	347369.00
-0.20	-0.21	-9.80	0.00	-0.12	0.06	347369.03
-0.19	-0.21	-9.75	-0.12	0.06	0.00	347369.03
-0.21	-0.20	-9.81	0.06	0.06	0.06	347369.06
-0.20	-0.21	-9.70	0.06	-0.12	0.00	347369.09
-0.21	-0.21	-9.81	-0.06	0.00	0.06	347369.12
-0.20	-0.21	-9.71	0.00	0.06	0.12	347369.15
-0.22	-0.21	-9.82	-0.06	0.06	0.06	347369.15
-0.22	-0.23	-9.72	-0.12	0.12	0.06	347369.18
-0.21	-0.22	-9.74	0.06	0.00	0.06	347369.21
-0.19	-0.21	-9.72	0.06	0.12	0.00	347369.25
-0.22	-0.22	-9.78	0.06	-0.06	0.06	347369.28
-0.22	-0.22	-9.70	0.12	-0.06	0.00	347369.31
-0.19	-0.22	-9.75	0.00	0.06	0.00	347369.31
-0.22	-0.20	-9.77	0.12	0.00	-0.06	347369.34
-0.21	-0.21	-9.76	0.06	0.25	-0.06	347369.37
-0.22	-0.22	-9.72	0.00	0.00	0.00	347369.40
-0.20	-0.19	-9.71	0.00	0.12	0.06	347369.43
-0.20	-0.19	-9.77	0.00	-0.06	-0.06	347369.46
-0.20	-0.20	-9.74	0.06	0.12	-0.06	347369.46
-0.20	-0.19	-9.71	0.00	0.06	0.00	347369.50
-0.20	-0.20	-9.74	0.00	0.12	0.00	347369.53
-0.21	-0.19	-9.83	0.00	0.06	0.06	347369.56
-0.22	-0.20	-9.75	-0.06	0.25	0.00	347369.59
-0.21	-0.22	-9.81	0.06	0.06	0.00	347369.59
-0.21	-0.20	-9.74	0.00	0.06	-0.12	347369.62
-0.20	-0.22	-9.81	0.06	0.06	0.06	347369.65
-0.21	-0.24	-9.74	-0.06	0.12	-0.06	347369.68
-0.22	-0.22	-9.83	0.12	-0.12	0.06	347369.71
-0.20	-0.22	-9.72	0.06	-0.06	-0.06	347369.71
-0.21	-0.20	-9.82	0.06	0.00	0.06	347369.75
-0.21	-0.20	-9.76	0.00	0.00	0.00	347369.78
-0.21	-0.22	-9.84	0.12	-0.19	0.00	347369.81
-0.18	-0.20	-9.71	-0.12	0.12	-0.06	347369.84
-0.21	-0.20	-9.80	0.12	-0.19	-0.06	347369.84
-0.22	-0.21	-9.71	0.06	-0.06	0.06	347369.87
-0.20	-0.22	-9.83	-0.06	-0.06	-0.06	347369.90
-0.21	-0.20	-9.73	0.00	0.00	-0.06	347369.93
-0.21	-0.20	-9.75	0.06	0.00	0.00	347369.96
-0.20	-0.22	-9.72	0.00	-0.19	-0.06	347369.96
-0.21	-0.22	-9.78	0.12	0.06	0.06	347370.03
-0.20	-0.22	-9.73	-0.12	-0.12	-0.06	347370.06
-0.22	-0.20	-9.78	0.06	0.00	-0.19	347370.09
-0.22	-0.20	-9.74	0.06	0.12	0.00	347370.12
-0.19	-0.22	-9.78	0.06	0.00	-0.06	347370.15
-0.22	-0.19	-9.71	0.12	0.12	-0.06	347370.15
-0.22	-0.22	-9.73	-0.06	0.00	0.12	347370.18
-0.21	-0.19	-9.78	0.00	0.06	-0.12	347370.21
-0.21	-0.20	-9.74	0.06	-0.19	0.00	347370.25
-0.22	-0.22	-9.73	0.06	0.06	0.00	347370.28
-0.21	-0.21	-9.74	0.06	-0.19	-0.06	347370.31
-0.20	-0.21	-9.71	0.12	-0.19	0.06	347370.31
-0.21	-0.20	-9.72	0.00	0.12	-0.06	347370.34
-0.22	-0.20	-9.81	0.00	0.00	0.00	347370.37
-0.20	-0.22	-9.73	0.00	-0.12	0.00	347370.40
-0.22	-0.22	-9.84	0.06	-0.06	-0.06	347370.40
-0.19	-0.21	-9.74	0.00	0.12	0.06	347370.43
-0.21	-0.21	-9.83	0.06	0.06	0.00	347370.46
-0.21	-0.20	-9.73	0.00	0.00	-0.12	347370.50
-0.21	-0.23	-9.81	0.00	-0.12	-0.06	347370.53
-0.20	-0.21	-9.71	0.00	-0.19	0.00	347370.53
-0.19	-0.21	-9.82	0.00	-0.06	-0.06	347370.56
-0.21	-0.20	-9.72	0.12	0.00	-0.06	347370.59
-0.22	-0.21	-9.82	-0.06	-0.06	0.06	347370.62
-0.21	-0.20	-9.72	0.12	0.00	-0.06	347370.65
-0.21	-0.20	-9.83	-0.12	-0.06	0.00	347370.68
-0.22	-0.22	-9.72	0.12	0.00	-0.06	347370.68
-0.21	-0.22	-9.76	-0.06	0.06	0.00	347370.71
-0.20	-0.21	-9.72	0.00	0.00	0.00	347370.75
-0.21	-0.21	-9.76	0.12	0.00	0.06	347370.78
-0.21	-0.21	-9.70	0.06	-0.06	0.00	347370.81
-0.22	-0.22	-9.76	-0.06	-0.06	0.12	347370.81
-0.22	-0.22	-9.77	0.06	0.12	0.06	347370.84
-0.20	-0.21	-9.78	0.00	0.12	0.06	347370.87
-0.21	-0.22	-9.72	0.00	0.12	0.06	347370.90
-0.21	-0.22	-9.73	0.06	-0.06	0.00	347370.93
-0.20	-0.20	-9.81	0.06	0.00	0.06	347370.96
-0.21	-0.21	-9.74	0.00	-0.06	0.00	347370.96
-0.22	-0.19	-9.71	0.06	-0.06	0.12	347371.00
-0.21	-0.22	-9.71	0.00	0.06	0.00	347371.03
-0.20	-0.22	-9.81	0.06	0.00	0.12	347371.06
-0.23	-0.21	-9.75	-0.06	0.19	0.00	347371.09
-0.20	-0.21	-9.80	0.06	-0.12	0.06	347371.09
-0.22	-0.22	-9.73	0.00	0.12	0.12	347371.12
-0.21	-0.20	-9.83	0.06	-0.06	-0.06	347371.15
-0.19	-0.20	-9.75	0.06	-0.06	0.06	347371.18
-0.22	-0.22	-9.81	0.00	-0.06	0.06	347371.21
-0.21	-0.23	-9.72	0.06	0.06	0.12	347371.21
-0.21	-0.21	-9.80	-0.06	-0.06	0.00	347371.25
-0.21	-0.20	-9.73	0.12	0.00	-0.19	347371.28
-0.21	-0.22	-9.82	-0.06	-0.06	-0.06	347371.31
-0.20	-0.22	-9.74	0.00	-0.19	-0.06	347371.37
-0.24	-0.22	-9.81	-0.12	0.12	-0.12	347371.37
-0.22	-0.20	-9.73	0.12	-0.06	-0.06	347371.40
-0.21	-0.23	-9.79	0.00	0.06	0.06	347371.43
-0.20	-0.22	-9.72	0.12	0.12	-0.06	347371.46
-0.22	-0.21	-9.75	0.00	-0.06	0.00	347371.50
-0.22	-0.21	-9.72	-0.06	0.00	0.00	347371.53
-0.21	-0.20	-9.76	-0.06	0.00	0.12	347371.53
-0.22	-0.20	-9.72	-0.06	-0.06	-0.12	347371.56
-0.21	-0.21	-9.73	0.00	0.00	-0.06	347371.59
-0.21	-0.21	-9.77	0.00	0.12	0.12	347371.62
-0.22	-0.21	-9.77	0.00	-0.06	0.06	347371.65
-0.22	-0.21	-9.73	0.06	0.00	-0.12	347371.65
-0.20	-0.21	-9.73	-0.06	0.06	-0.06	347371.68
-0.21	-0.21	-9.70	0.06	0.06	-0.06	347371.71
-0.21	-0.21	-9.75	-0.06	-0.12	-0.06	347371.75
-0.21	-0.21	-9.75	0.00	-0.06	0.00	347371.78
-0.22	-0.20	-9.73	0.00	0.00	0.00	347371.81
-0.21	-0.22	-9.72	0.06	0.00	0.00	347371.81
-0.20	-0.23	-9.71	0.06	0.06	-0.12	347371.84
-0.21	-0.23	-9.81	0.12	-0.06	0.06	347371.87
-0.19	-0.22	-9.73	0.06	0.06	-0.06	347371.90
-0.24	-0.21	-9.79	-0.06	-0.06	-0.12	347371.90
-0.20	-0.22	-9.73	0.00	-0.06	0.06	347371.93
-0.20	-0.20	-9.80	-0.06	0.00	0.06	347371.96
-0.19	-0.22	-9.72	-0.06	0.12	-0.06	347372.00
-0.20	-0.23	-9.83	0.06	-0.06	0.00	347372.03
-0.20	-0.22	-9.73	0.06	0.06	0.00	347372.06
-0.19	-0.22	-9.80	-0.06	-0.19	-0.06	347372.06
-0.21	-0.19	-9.69	-0.06	-0.06	0.00	347372.09
-0.21	-0.22	-9.80	0.06	-0.06	-0.06	347372.12
-0.23	-0.20	-9.73	0.06	0.25	-0.19	347372.15
-0.21	-0.22	-9.82	0.06	-0.12	-0.06	347372.18
-0.18	-0.21	-9.71	0.00	-0.06	-0.06	347372.21
-0.22	-0.21	-9.71	0.12	0.00	-0.06	347372.21
-0.20	-0.20	-9.71	0.06	-0.06	0.00	347372.25
-0.20	-0.20	-9.77	0.00	0.12	0.00	347372.28
-0.18	-0.22	-9.74	0.06	-0.06	0.06	347372.31
-0.21	-0.22	-9.74	0.12	0.00	0.00	347372.34
-0.20	-0.22	-9.72	0.00	-0.06	0.12	347372.34
-0.22	-0.21	-9.75	0.06	0.00	0.00	347372.37
-0.20	-0.20	-9.70	0.00	-0.06	0.06	347372.40
-0.19	-0.22	-9.70	0.06	0.12	0.00	347372.43
-0.21	-0.22	-9.71	0.06	0.00	0.06	347372.46
-0.19	-0.22	-9.73	0.00	-0.06	0.00	347372.46
-0.22	-0.20	-9.73	0.06	0.00	0.00	347372.50
-0.20	-0.20	-9.72	0.06	-0.06	0.00	347372.53
-0.21	-0.23	-9.71	0.06	0.06	0.12	347372.56
-0.20	-0.22	-9.73	-0.12	0.19	0.00	347372.59
-0.21	-0.21	-9.79	-0.06	0.12	0.00	347372.59
-0.23	-0.21	-9.73	0.00	0.06	-0.06	347372.62
-0.22	-0.21	-9.80	-0.12	-0.06	0.00	347372.68
-0.20	-0.21	-9.71	0.19	0.00	-0.12	347372.71
-0.21	-0.22	-9.83	0.06	-0.06	0.00	347372.75
-0.21	-0.22	-9.71	0.00	-0.06	-0.06	347372.75
-0.21	-0.22	-9.79	-0.12	-0.06	0.12	347372.78
-0.20	-0.21	-9.73	0.06	-0.06	0.00	347372.81
-0.22	-0.22	-9.81	0.06	-0.19	-0.06	347372.84
-0.20	-0.21	-9.73	0.06	-0.12	0.00	347372.87
-0.21	-0.22	-9.78	0.06	-0.12	0.00	347372.87
-0.21	-0.20	-9.69	-0.06	0.00	0.06	347372.90
-0.21	-0.21	-9.80	0.06	-0.12	0.06	347372.93
-0.21	-0.21	-9.70	0.00	0.06	0.19	347372.96
-0.20	-0.22	-9.80	0.06	-0.06	0.06	347373.00
-0.21	-0.23	-9.71	0.12	-0.06	-0.06	347373.03
-0.20	-0.21	-9.74	0.06	0.12	0.06	347373.03
-0.21	-0.21	-9.69	0.12	-0.12	-0.06	347373.06
-0.23	-0.21	-9.73	-0.19	0.12	0.06	347373.09
-0.20	-0.22	-9.70	0.12	0.00	0.00	347373.12
-0.19	-0.22	-9.76	0.06	-0.12	0.06	347373.15
-0.19	-0.21	-9.74	0.00	0.00	0.06	347373.18
-0.21	-0.20	-9.80	0.06	-0.06	0.00	347373.18
-0.22	-0.20	-9.71	-0.12	0.06	0.00	347373.21
-0.20	-0.21	-9.72	0.06	-0.06	0.12	347373.25
-0.21	-0.21	-9.74	0.00	0.06	0.00	347373.28
-0.19	-0.22	-9.74	0.06	0.00	-0.12	347373.31
-0.21	-0.21	-9.71	-0.06	0.00	0.06	347373.31
-0.21	-0.22	-9.73	0.00	-0.25	-0.06	347373.34
-0.23	-0.22	-9.81	0.00	0.00	0.00	347373.37
-0.22	-0.22	-9.73	0.00	-0.06	0.06	347373.40
-0.21	-0.21	-9.82	-0.06	0.00	0.00	347373.43
-0.18	-0.24	-9.74	0.00	-0.25	-0.06	347373.43
-0.21	-0.21	-9.82	0.06	-0.06	0.00	347373.46
-0.21	-0.20	-9.71	0.12	-0.06	-0.06	347373.50
-0.22	-0.22	-9.81	0.12	-0.06	0.00	347373.53
-0.22	-0.22	-9.71	0.06	-0.06	-0.06	347373.56
-0.20	-0.20	-9.83	-0.06	0.00	0.06	347373.56
-0.22	-0.22	-9.73	0.00	0.06	-0.12	347373.59
-0.20	-0.21	-9.79	-0.12	-0.06	0.00	347373.62
-0.20	-0.21	-9.71	0.06	-0.06	0.00	347373.65
-0.22	-0.22	-9.82	0.06	0.00	0.12	347373.68
-0.21	-0.23	-9.71	-0.06	0.00	0.00	347373.68
-0.20	-0.22	-9.82	0.06	-0.19	0.00	347373.71
-0.21	-0.22	-9.71	0.00	-0.19	-0.12	347373.75
-0.21	-0.22	-9.75	0.06	0.06	0.00	347373.78
-0.23	-0.21	-9.71	-0.12	0.06	0.06	347373.81
-0.19	-0.22	-9.79	0.06	0.06	-0.06	347373.84
-0.22	-0.20	-9.68	0.00	0.06	-0.06	347373.84
-0.22	-0.22	-9.76	0.12	0.06	-0.06	347373.87
-0.20	-0.21	-9.73	-0.06	0.00	0.12	347373.90
-0.22	-0.20	-9.77	0.00	-0.12	-0.12	347373.93
-0.22	-0.18	-9.71	0.12	0.00	-0.12	347373.96
-0.20	-0.21	-9.74	0.12	-0.06	-0.06	347374.03
-0.22	-0.20	-9.74	-0.12	0.12	-0.06	347374.03
-0.20	-0.21	-9.71	0.12	0.00	0.00	347374.06
-0.21	-0.22	-9.71	0.12	-0.06	0.00	347374.09
-0.21	-0.22	-9.73	0.12	0.06	-0.06	347374.12
-0.21	-0.21	-9.84	0.19	0.06	-0.06	347374.15
-0.19	-0.22	-9.72	0.06	0.06	0.00	347374.15
-0.21	-0.21	-9.80	0.00	0.06	-0.06	347374.18
-0.21	-0.22	-9.73	0.00	0.00	0.00	347374.21
-0.20	-0.20	-9.82	0.00	0.00	0.00	347374.25
-0.22	-0.22	-9.73	0.00	0.00	0.06	347374.25
-0.21	-0.23	-9.79	-0.06	0.12	0.00	347374.28
-0.20	-0.20	-9.74	-0.12	0.00	0.12	347374.31
-0.20	-0.22	-9.84	0.12	-0.06	0.12	347374.34
-0.21	-0.21	-9.74	0.06	-0.06	0.00	347374.37
-0.21	-0.22	-9.81	0.06	-0.19	-0.06	347374.40
-0.22	-0.22	-9.73	0.06	-0.12	-0.12	347374.40
-0.18	-0.21	-9.81	-0.06	0.00	0.06	347374.43
-0.22	-0.22	-9.71	-0.12	0.06	-0.12	347374.46
-0.21	-0.22	-9.84	0.00	-0.12	0.00	347374.50
-0.20	-0.22	-9.70	0.06	0.06	0.06	347374.53
-0.20	-0.21	-9.76	0.00	0.00	-0.06	347374.53
-0.21	-0.19	-9.70	0.00	0.00	-0.06	347374.56
-0.20	-0.23	-9.76	0.00	0.00	0.00	347374.59
-0.21	-0.22	-9.71	-0.06	-0.12	0.00	347374.62
-0.22	-0.21	-9.73	-0.12	0.06	0.06	347374.65
-0.22	-0.23	-9.74	-0.12	0.06	-0.12	347374.65
-0.19	-0.20	-9.78	-0.12	0.00	0.00	347374.68
-0.22	-0.21	-9.71	0.00	0.06	0.06	347374.71
-0.20	-0.22	-9.73	-0.06	-0.12	0.12	347374.75
-0.22	-0.22	-9.73	0.00	-0.25	0.06	347374.78
-0.22	-0.20	-9.72	0.00	0.00	0.06	347374.81
-0.22	-0.21	-9.71	0.19	0.06	-0.12	347374.81
-0.21	-0.22	-9.73	0.00	0.19	-0.12	347374.84
-0.20	-0.19	-9.73	0.06	-0.06	0.06	347374.87
-0.22	-0.18	-9.73	0.12	0.00	0.06	347374.90
-0.21	-0.21	-9.82	0.06	0.06	0.00	347374.93
-0.21	-0.23	-9.73	0.00	0.25	-0.06	347374.93
-0.21	-0.22	-9.83	-0.06	-0.06	0.19	347374.96
-0.21	-0.21	-9.74	0.12	-0.06	-0.06	347375.00
-0.21	-0.22	-9.78	-0.06	0.06	0.00	347375.03
-0.21	-0.19	-9.73	0.06	-0.06	-0.06	347375.06
