0.75	0.56	9.78	0.06	0.06	-0.06	58911.23
0.72	0.57	9.74	0.00	-0.12	0.00	58911.25
0.74	0.57	9.72	0.12	-0.06	0.00	58911.27
0.75	0.57	9.75	0.00	-0.19	0.00	58911.29
0.75	0.56	9.67	0.06	0.00	0.06	58911.31
0.75	0.60	9.79	0.00	0.06	-0.06	58911.33
0.75	0.57	9.80	-0.06	-0.06	-0.06	58911.35
0.74	0.57	9.77	0.00	0.00	-0.06	58911.37
0.74	0.59	9.78	-0.12	-0.06	0.06	58911.39
0.72	0.59	9.70	-0.12	0.12	-0.12	58911.41
0.74	0.59	9.74	-0.06	-0.06	0.06	58911.43
0.74	0.60	9.73	-0.06	-0.12	0.06	58911.45
0.78	0.60	9.75	0.12	0.31	-0.19	58911.47
0.76	0.57	9.76	0.00	0.12	0.00	58911.49
0.72	0.57	9.75	-0.19	0.00	0.06	58911.51
0.72	0.60	9.78	-0.06	0.06	0.00	58911.53
0.74	0.59	9.77	0.00	0.06	-0.06	58911.55
0.76	0.58	9.73	0.06	0.12	0.00	58911.57
0.76	0.59	9.73	-0.06	-0.12	-0.12	58911.59
0.74	0.58	9.72	0.00	0.06	0.00	58911.61
0.74	0.58	9.74	0.00	0.06	0.00	58911.63
0.71	0.59	9.76	0.00	0.06	-0.12	58911.65
0.71	0.60	9.70	0.06	0.12	-0.06	58911.67
0.75	0.56	9.77	-0.12	0.00	-0.06	58911.69
0.77	0.58	9.66	0.00	0.12	0.00	58911.71
0.78	0.58	9.77	0.12	0.12	-0.12	58911.73
0.75	0.58	9.77	0.12	0.19	-0.12	58911.75
0.74	0.59	9.72	0.00	-0.06	0.00	58911.77
0.74	0.59	9.74	-0.06	0.00	-0.06	58911.79
0.73	0.60	9.71	0.00	-0.06	0.06	58911.81
0.75	0.57	9.76	0.06	-0.06	0.06	58911.83
0.76	0.58	9.75	-0.06	-0.19	0.06	58911.85
0.76	0.59	9.70	-0.06	0.06	0.00	58911.87
0.74	0.60	9.80	0.00	0.00	-0.06	58911.89
0.74	0.58	9.75	0.12	0.06	0.00	58911.91
0.74	0.58	9.77	-0.06	0.06	-0.06	58911.93
0.75	0.56	9.77	-0.12	0.00	0.00	58911.95
0.76	0.58	9.74	0.06	-0.06	-0.06	58911.97
0.76	0.56	9.75	0.12	-0.12	0.00	58911.99
0.75	0.58	9.72	-0.06	-0.12	0.06	58912.01
0.75	0.60	9.77	0.06	-0.12	0.06	58912.03
0.71	0.57	9.77	-0.06	0.06	0.06	58912.05
0.75	0.60	9.76	0.06	0.31	-0.12	58912.07
0.78	0.60	9.78	-0.06	0.19	0.12	58912.09
0.75	0.59	9.76	-0.06	0.06	0.06	58912.11
0.74	0.60	9.75	0.06	0.06	-0.06	58912.13
0.74	0.59	9.76	-0.06	-0.06	0.00	58912.15
0.73	0.54	9.70	0.06	-0.06	0.06	58912.17
0.76	0.57	9.74	0.06	0.12	-0.12	58912.19
0.76	0.58	9.72	0.00	-0.06	0.06	58912.21
0.75	0.60	9.76	0.00	0.06	-0.06	58912.23
0.76	0.56	9.80	-0.06	0.00	0.00	58912.25
0.74	0.57	9.74	0.00	0.12	0.06	58912.27
0.74	0.61	9.80	0.06	0.19	-0.19	58912.29
0.76	0.59	9.70	-0.12	-0.06	0.00	58912.31
0.76	0.59	9.73	0.00	0.00	0.00	58912.33
0.75	0.57	9.77	0.12	0.12	0.00	58912.35
0.74	0.55	9.75	-0.06	-0.12	0.06	58912.37
0.73	0.58	9.77	0.06	0.06	0.00	58912.39
0.74	0.57	9.69	0.06	0.19	0.00	58912.41
0.75	0.60	9.76	0.19	0.00	-0.25	58912.44
0.76	0.57	9.77	0.06	0.06	-0.12	58912.46
0.77	0.60	9.73	-0.06	-0.06	-0.06	58912.48
0.73	0.57	9.74	0.12	0.12	0.12	58912.50
0.74	0.58	9.72	-0.06	-0.06	0.00	58912.51
0.75	0.57	9.74	0.06	0.12	0.00	58912.53
0.76	0.55	9.76	0.00	-0.19	-0.12	58912.55
0.75	0.59	9.72	0.12	0.19	-0.06	58912.57
0.76	0.59	9.79	-0.06	-0.12	0.00	58912.60
0.74	0.57	9.76	0.00	-0.19	0.00	58912.62
0.77	0.57	9.76	-0.06	0.00	0.00	58912.64
0.74	0.57	9.80	0.12	0.00	-0.12	58912.66
0.73	0.55	9.75	0.12	0.00	0.00	58912.67
0.76	0.60	9.74	0.12	0.00	-0.06	58912.69
0.74	0.57	9.68	-0.06	-0.12	0.00	58912.71
0.77	0.59	9.76	0.00	0.12	-0.19	58912.73
0.76	0.59	9.80	-0.12	-0.12	-0.06	58912.76
0.75	0.57	9.76	0.06	0.12	0.06	58912.78
0.75	0.57	9.80	0.06	-0.19	0.06	58912.80
0.73	0.60	9.75	0.12	-0.19	-0.06	58912.82
0.74	0.59	9.76	-0.06	-0.19	0.00	58912.83
0.74	0.60	9.78	0.00	0.00	-0.12	58912.85
0.76	0.58	9.72	-0.19	-0.19	0.06	58912.87
0.77	0.57	9.77	0.06	-0.19	-0.06	58912.89
0.73	0.56	9.72	-0.06	0.06	0.00	58912.91
0.71	0.57	9.77	-0.06	0.00	-0.12	58912.94
0.72	0.58	9.78	-0.12	-0.12	-0.12	58912.96
0.77	0.60	9.76	0.06	-0.12	0.00	58912.98
0.78	0.58	9.79	-0.12	-0.06	0.06	58913.00
0.76	0.57	9.73	0.12	0.12	0.00	58913.01
0.74	0.58	9.77	0.06	-0.06	-0.12	58913.04
0.72	0.57	9.75	-0.06	0.06	-0.06	58913.05
0.74	0.59	9.72	0.00	0.19	-0.06	58913.08
0.77	0.59	9.72	0.06	-0.12	-0.12	58913.10
0.76	0.57	9.69	0.06	0.12	-0.12	58913.12
0.74	0.57	9.79	-0.12	-0.25	-0.06	58913.14
0.75	0.59	9.68	0.06	0.25	0.06	58913.16
0.73	0.59	9.75	0.00	0.19	0.00	58913.18
0.74	0.58	9.79	0.06	-0.06	0.00	58913.20
0.75	0.61	9.71	0.00	-0.06	-0.12	58913.22
0.78	0.59	9.76	-0.12	-0.19	0.00	58913.24
0.74	0.57	9.73	-0.06	-0.25	-0.12	58913.26
0.77	0.57	9.71	-0.12	0.25	0.00	58913.28
0.72	0.57	9.77	0.06	0.12	0.06	58913.30
0.72	0.60	9.71	0.00	0.00	-0.12	58913.32
0.74	0.59	9.77	-0.06	-0.06	0.12	58913.34
0.77	0.58	9.78	0.06	-0.12	-0.06	58913.36
0.76	0.61	9.76	0.00	0.19	-0.06	58913.38
0.72	0.60	9.74	0.00	0.06	-0.12	58913.40
0.74	0.56	9.72	-0.06	0.19	0.06	58913.42
0.75	0.58	9.73	0.06	0.12	-0.12	58913.44
0.75	0.57	9.76	-0.06	-0.12	0.06	58913.46
0.74	0.59	9.71	0.06	-0.12	0.12	58913.48
0.77	0.60	9.79	0.00	-0.12	-0.06	58913.50
0.77	0.56	9.75	-0.12	-0.19	0.06	58913.52
0.73	0.55	9.80	0.00	-0.12	0.00	58913.54
0.75	0.56	9.81	-0.06	-0.19	0.06	58913.56
0.75	0.62	9.73	0.06	0.00	0.00	58913.58
0.75	0.57	9.73	-0.06	-0.06	-0.06	58913.60
0.77	0.57	9.71	-0.06	-0.19	0.00	58913.62
0.75	0.59	9.75	0.06	0.00	-0.06	58913.64
0.74	0.59	9.77	0.00	-0.12	-0.06	58913.66
0.74	0.59	9.70	0.12	0.12	-0.19	58913.68
0.75	0.57	9.79	0.00	0.00	-0.06	58913.70
0.76	0.58	9.68	0.06	-0.06	0.12	58913.72
0.76	0.57	9.78	0.06	0.00	0.06	58913.74
0.76	0.60	9.80	-0.12	-0.31	0.00	58913.76
0.77	0.61	9.72	-0.06	0.06	-0.06	58913.78
0.75	0.59	9.76	-0.06	-0.12	0.00	58913.80
0.75	0.58	9.65	0.06	0.06	0.06	58913.82
0.75	0.57	9.76	-0.06	0.06	0.00	58913.84
0.74	0.59	9.77	-0.06	0.00	-0.06	58913.86
0.77	0.59	9.73	-0.12	-0.12	-0.06	58913.88
0.75	0.57	9.75	0.06	-0.12	0.00	58913.90
0.72	0.59	9.72	0.06	0.00	0.00	58913.92
0.72	0.56	9.79	-0.06	0.06	-0.06	58913.94
0.74	0.59	9.76	0.06	-0.06	0.06	58913.96
0.74	0.58	9.72	0.12	0.12	0.00	58913.98
0.76	0.57	9.76	0.00	0.00	0.00	58914.00
0.75	0.58	9.69	0.00	0.00	0.00	58914.02
0.73	0.57	9.75	0.12	0.12	-0.06	58914.04
0.76	0.56	9.80	0.00	0.00	0.00	58914.06
0.75	0.59	9.73	-0.12	-0.12	-0.06	58914.08
0.76	0.60	9.77	0.00	-0.12	-0.12	58914.10
0.76	0.58	9.69	0.00	0.00	0.06	58914.12
0.75	0.57	9.74	0.12	-0.06	0.06	58914.14
0.74	0.58	9.76	0.00	0.25	0.00	58914.16
0.73	0.58	9.69	0.00	0.19	0.00	58914.18
0.74	0.57	9.76	0.06	-0.12	-0.12	58914.20
0.73	0.57	9.70	0.06	0.06	0.06	58914.22
0.77	0.57	9.75	0.00	0.12	0.00	58914.24
0.75	0.57	9.79	0.06	0.00	-0.06	58914.26
0.75	0.59	9.74	0.00	-0.12	0.06	58914.29
0.73	0.61	9.79	0.00	0.19	0.06	58914.30
0.71	0.56	9.70	-0.06	0.12	0.12	58914.33
0.75	0.59	9.76	0.00	0.06	0.00	58914.35
0.74	0.58	9.74	-0.06	0.00	0.06	58914.37
0.77	0.60	9.72	0.06	0.12	-0.06	58914.38
0.73	0.57	9.77	0.00	-0.06	-0.06	58914.41
0.73	0.58	9.74	-0.06	-0.19	0.06	58914.42
0.75	0.57	9.79	-0.06	0.00	0.00	58914.45
0.73	0.57	9.77	-0.06	0.06	0.00	58914.46
0.74	0.58	9.72	0.00	0.06	-0.12	58914.49
0.74	0.58	9.72	0.06	0.06	0.06	58914.51
0.73	0.56	9.73	0.12	0.19	0.06	58914.53
0.75	0.59	9.78	-0.06	-0.19	0.06	58914.55
0.77	0.59	9.78	-0.06	-0.06	0.06	58914.57
0.75	0.60	9.76	0.06	0.06	0.06	58914.59
0.76	0.57	9.77	-0.06	0.06	-0.19	58914.61
0.77	0.57	9.72	-0.06	0.06	0.00	58914.63
0.74	0.57	9.77	0.06	-0.06	-0.12	58914.65
0.77	0.56	9.79	0.19	0.19	0.00	58914.67
0.75	0.62	9.77	0.00	0.00	0.06	58914.69
0.76	0.61	9.76	0.06	0.25	-0.12	58914.71
0.74	0.58	9.71	-0.12	-0.06	0.00	58914.73
0.76	0.59	9.72	0.00	-0.06	-0.12	58914.75
0.75	0.59	9.76	-0.19	0.00	0.12	58914.77
0.74	0.55	9.77	-0.06	0.00	-0.12	58914.79
0.75	0.56	9.78	0.12	0.19	-0.19	58914.81
0.75	0.58	9.74	0.19	0.19	-0.12	58914.83
0.77	0.59	9.77	-0.06	0.19	-0.12	58914.85
0.77	0.57	9.66	0.19	0.00	-0.12	58914.87
0.76	0.59	9.73	0.00	0.12	0.00	58914.89
0.73	0.57	9.74	0.12	0.06	-0.06	58914.91
0.72	0.57	9.69	0.06	0.06	-0.06	58914.93
0.74	0.59	9.78	0.06	0.00	-0.06	58914.95
0.75	0.60	9.78	0.00	0.12	-0.06	58914.97
0.75	0.60	9.76	-0.06	0.12	-0.06	58914.99
0.77	0.59	9.79	-0.06	-0.06	0.12	58915.01
0.74	0.58	9.75	0.00	0.00	-0.12	58915.03
0.76	0.59	9.77	0.12	0.12	-0.06	58915.05
0.75	0.57	9.76	0.00	-0.12	-0.19	58915.07
0.75	0.58	9.71	0.00	0.00	-0.12	58915.09
0.74	0.59	9.77	-0.06	0.00	-0.12	58915.11
0.74	0.57	9.72	-0.06	0.06	-0.12	58915.13
0.75	0.58	9.75	-0.06	-0.19	-0.06	58915.15
0.74	0.57	9.69	0.00	0.00	0.00	58915.17
0.73	0.58	9.73	0.06	0.06	-0.06	58915.19
0.74	0.56	9.81	-0.12	-0.06	-0.06	58915.21
0.74	0.61	9.70	0.12	0.19	-0.06	58915.23
0.75	0.60	9.77	0.00	0.12	-0.06	58915.25
0.76	0.60	9.78	0.00	0.12	-0.06	58915.27
0.75	0.58	9.70	-0.12	0.00	-0.06	58915.29
0.75	0.57	9.75	-0.12	0.00	-0.19	58915.31
0.74	0.57	9.70	0.12	0.12	0.00	58915.33
0.77	0.56	9.77	-0.06	-0.06	-0.12	58915.35
0.73	0.58	9.80	-0.06	-0.06	0.00	58915.37
0.73	0.59	9.70	0.19	0.06	-0.06	58915.39
0.74	0.59	9.71	0.12	0.12	-0.06	58915.41
0.76	0.59	9.74	0.00	0.00	-0.06	58915.43
0.73	0.58	9.74	0.06	-0.12	-0.12	58915.45
0.74	0.58	9.76	0.00	0.06	0.06	58915.47
0.74	0.61	9.71	0.00	0.25	-0.06	58915.49
0.76	0.60	9.77	0.12	0.12	-0.12	58915.51
0.78	0.57	9.71	-0.06	0.00	-0.12	58915.53
0.75	0.60	9.74	0.12	0.25	-0.06	58915.55
0.78	0.59	9.79	0.12	0.19	0.06	58915.57
0.76	0.56	9.73	0.06	0.00	-0.06	58915.59
0.74	0.58	9.74	0.00	0.12	0.00	58915.62
0.76	0.60	9.73	0.06	0.12	-0.06	58915.63
0.75	0.59	9.74	0.12	0.00	-0.12	58915.66
0.77	0.59	9.79	-0.06	-0.06	-0.06	58915.67
0.77	0.61	9.70	0.00	-0.06	-0.12	58915.69
0.74	0.60	9.80	0.00	-0.06	-0.19	58915.71
0.75	0.57	9.75	0.00	-0.19	-0.06	58915.73
0.74	0.58	9.76	0.00	0.06	-0.06	58915.76
0.74	0.57	9.70	0.00	-0.06	-0.19	58915.78
0.74	0.58	9.74	0.19	0.19	-0.12	58915.79
0.75	0.56	9.75	0.06	0.06	0.06	58915.82
0.75	0.57	9.72	0.06	0.12	-0.06	58915.83
0.74	0.57	9.79	-0.06	0.00	-0.06	58915.85
0.74	0.59	9.76	0.12	0.19	-0.12	58915.87
0.78	0.59	9.78	0.06	0.12	-0.12	58915.89
0.76	0.58	9.78	-0.06	0.19	-0.19	58915.91
0.73	0.56	9.73	-0.06	0.06	-0.19	58915.94
0.73	0.58	9.74	-0.06	0.12	-0.19	58915.96
0.71	0.60	9.68	-0.06	0.06	-0.12	58915.98
0.72	0.56	9.73	0.00	0.06	-0.12	58916.00
0.77	0.58	9.77	0.12	0.06	0.00	58916.01
0.76	0.60	9.67	-0.06	-0.06	0.00	58916.03
0.76	0.59	9.75	-0.06	0.12	-0.12	58916.05
1.10	0.38	9.80	0.00	1.12	1.37	58916.07
0.34	0.73	9.99	1.31	0.06	2.38	58916.10
0.45	0.61	9.89	7.13	-1.88	7.00	58916.12
0.58	1.19	9.68	5.88	-4.25	5.69	58916.14
0.46	0.30	9.75	5.19	-4.00	5.13	58916.16
0.96	0.09	9.58	7.19	-3.81	12.81	58916.17
0.59	0.33	9.52	9.06	-4.75	18.19	58916.19
0.40	0.65	9.70	10.00	-6.56	18.44	58916.21
0.13	1.16	9.80	7.56	-5.69	14.31	58916.24
0.91	0.92	9.88	5.00	-3.75	9.19	58916.26
0.34	1.08	9.91	3.00	-2.00	5.19	58916.28
0.80	0.88	9.74	0.88	-0.69	2.44	58916.30
1.38	0.43	9.48	3.38	-4.56	11.06	58916.32
0.91	0.74	9.66	10.94	-9.13	18.75	58916.33
1.26	-1.19	9.10	12.31	-9.44	18.19	58916.36
-0.15	2.68	10.48	8.56	6.00	4.31	58916.37
0.87	1.05	9.79	3.63	-3.25	7.81	58916.40
0.79	0.79	9.75	3.81	-4.25	7.44	58916.42
0.97	0.77	9.59	4.88	-4.19	6.56	58916.44
0.80	0.99	9.82	5.50	-4.00	5.75	58916.46
0.78	1.08	9.76	3.63	-2.06	3.88	58916.48
0.97	0.88	9.74	3.25	-1.69	2.81	58916.50
1.08	0.84	9.74	-0.12	-0.25	0.44	58916.52
0.97	0.84	9.72	-0.31	-1.00	0.19	58916.54
0.95	1.04	9.72	0.12	-1.12	-0.12	58916.56
1.16	0.84	9.71	0.63	0.12	-0.06	58916.58
1.01	0.93	9.73	0.00	0.25	0.31	58916.60
0.98	1.02	9.78	0.00	0.25	0.06	58916.62
1.02	0.92	9.64	-0.31	0.25	-0.12	58916.64
1.02	0.94	9.72	-0.25	0.63	-0.12	58916.66
1.02	1.00	9.76	-0.37	0.88	0.00	58916.68
1.06	0.92	9.70	-0.69	0.75	-0.19	58916.70
0.95	0.96	9.75	-0.50	0.81	-0.31	58916.72
1.07	0.87	9.63	-0.50	0.50	-0.50	58916.74
0.98	0.93	9.75	-0.37	0.50	-0.37	58916.76
0.98	0.94	9.74	-0.50	0.88	-0.12	58916.78
1.04	0.89	9.69	-0.63	1.19	0.12	58916.80
1.05	0.93	9.74	0.12	0.88	0.63	58916.82
1.01	1.01	9.68	-0.31	0.56	0.12	58916.84
1.00	0.91	9.75	-0.75	0.94	-0.44	58916.86
0.96	0.88	9.63	-0.50	0.75	-0.19	58916.88
1.04	0.96	9.67	-0.44	1.06	-0.25	58916.90
1.02	0.89	9.72	-0.37	0.75	-0.19	58916.92
1.02	0.90	9.72	-0.25	1.00	-0.12	58916.94
0.88	1.04	9.82	-2.25	1.88	-1.94	58916.96
0.94	0.94	9.77	-4.44	3.31	-3.13	58916.98
0.86	0.99	9.78	-5.13	4.38	-3.56	58917.00
1.01	0.64	9.67	-7.00	5.81	-4.81	58917.02
1.10	0.58	9.55	-7.38	5.88	-5.25	58917.04
0.98	0.76	9.72	-4.88	3.94	-3.88	58917.06
0.94	0.79	9.71	-2.88	2.38	-2.19	58917.08
0.84	0.88	9.73	-1.63	1.56	-0.81	58917.10
0.91	0.73	9.73	-0.81	0.75	-0.56	58917.12
0.88	0.81	9.70	-0.31	0.37	-0.37	58917.14
0.89	0.86	9.75	0.00	-0.06	-0.06	58917.16
0.85	0.86	9.75	0.06	0.31	0.19	58917.18
